INDICATOR,ORG_TYPE,ORG_CODE,ONS_CODE,NAME,ACH_DATE,MEASURE,VALUE,DQ
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,15003.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS,70.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_LL,63.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_UL,77.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,10735.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,15043.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS,71.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_LL,64.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_UL,77.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,10758.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,15143.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS,71.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_LL,63.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_UL,77.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,10938.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,15374.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS,71.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS_LL,63.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS_UL,77.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,10852.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Dec-22,DEMENTIA_ESTIMATE_65_PLUS,15380.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS,70.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS_LL,63.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS_UL,76.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Jan-23,DEMENTIA_REGISTER_65_PLUS,10746.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Jan-23,DEMENTIA_ESTIMATE_65_PLUS,15382.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS,69.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS_LL,62.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS_UL,75.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,28-Feb-23,DEMENTIA_REGISTER_65_PLUS,10924.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,28-Feb-23,DEMENTIA_ESTIMATE_65_PLUS,15611.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS,70.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS_LL,62.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QF7,E54000061,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS_UL,76.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Apr-22,DEMENTIA_REGISTER_65_PLUS,4823.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Apr-22,DEMENTIA_ESTIMATE_65_PLUS,9528.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Apr-22,DIAG_RATE_65_PLUS,50.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Apr-22,DIAG_RATE_65_PLUS_LL,45.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Apr-22,DIAG_RATE_65_PLUS_UL,55.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,31-May-22,DEMENTIA_REGISTER_65_PLUS,5089.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,31-May-22,DEMENTIA_ESTIMATE_65_PLUS,9863.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,31-May-22,DIAG_RATE_65_PLUS,51.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,31-May-22,DIAG_RATE_65_PLUS_LL,46.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,31-May-22,DIAG_RATE_65_PLUS_UL,56.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Jun-22,DEMENTIA_REGISTER_65_PLUS,5160.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,9929.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Jun-22,DIAG_RATE_65_PLUS,52.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Jun-22,DIAG_RATE_65_PLUS_LL,46.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,HEREFORDSHIRE AND WORCESTERSHIRE,30-Jun-22,DIAG_RATE_65_PLUS_UL,56.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_REGISTER_65_PLUS,5287.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,10126.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS,52.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_LL,46.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_UL,56.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_REGISTER_65_PLUS,5276.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,10150.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS,52.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_LL,46.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_UL,56.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,5337.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,10182.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS,52.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_LL,47.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_UL,57.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,6214.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,11816.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS,52.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_LL,47.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_UL,57.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,6405.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,12141.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS,52.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS_LL,47.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS_UL,57.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,6363.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DEMENTIA_ESTIMATE_65_PLUS,12137.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS,52.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS_LL,47.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS_UL,57.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DEMENTIA_REGISTER_65_PLUS,6290.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DEMENTIA_ESTIMATE_65_PLUS,12119.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS,51.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS_LL,46.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS_UL,56.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DEMENTIA_REGISTER_65_PLUS,6463.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DEMENTIA_ESTIMATE_65_PLUS,12366.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS,52.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS_LL,46.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QGH,E54000019,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS_UL,56.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Apr-22,DEMENTIA_REGISTER_65_PLUS,8537.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Apr-22,DEMENTIA_ESTIMATE_65_PLUS,13972.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Apr-22,DIAG_RATE_65_PLUS,61.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Apr-22,DIAG_RATE_65_PLUS_LL,55.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Apr-22,DIAG_RATE_65_PLUS_UL,66.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,31-May-22,DEMENTIA_REGISTER_65_PLUS,8595.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,31-May-22,DEMENTIA_ESTIMATE_65_PLUS,14054.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,31-May-22,DIAG_RATE_65_PLUS,61.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,31-May-22,DIAG_RATE_65_PLUS_LL,55.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,31-May-22,DIAG_RATE_65_PLUS_UL,66.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Jun-22,DEMENTIA_REGISTER_65_PLUS,8670.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,14102.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Jun-22,DIAG_RATE_65_PLUS,61.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Jun-22,DIAG_RATE_65_PLUS_LL,55.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,MID AND SOUTH ESSEX,30-Jun-22,DIAG_RATE_65_PLUS_UL,66.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_REGISTER_65_PLUS,8725.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,14148.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS,61.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_LL,55.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_UL,67.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_REGISTER_65_PLUS,8839.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,14289.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS,61.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_LL,55.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_UL,67.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,8826.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,14321.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS,61.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_LL,55.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_UL,66.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,8889.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,14510.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS,61.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_LL,55.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_UL,66.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,8924.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QH8,E54000026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,14526.2,
